Key,Council_District,Highest_Offense_Desc,Highest_NIBRS_UCR_Offense_Description,Report_Date,Location,Clearance_Status,Clearance_Date,District,Zip_Code_Crime,Census_Tract,X_Coordinate,Y_Coordinate,Zip_Code_Housing,Populationbelowpovertylevel,Medianhouseholdincome,Non-WhiteNon-HispanicorLatino,HispanicorLatinoofanyrace,Populationwithdisability,Unemployment,Largehouseholds(5+members),Homesaffordabletopeopleearninglessthan$50000,Rentalsaffordabletopeopleearninglessthan$25000,Rent-restrictedunits,HousingChoiceVoucherholders,Medianrent,Medianhomevalue,Percentageofrentalunitsinpoorcondition,Percentchangeinnumberofhousingunits2000-2012,Ownerunitsaffordabletoaverageretail/serviceworker,Rentalunitsaffordabletoaverageretail/serviceworker,Rentalunitsaffordabletoaverageartist,Ownerunitsaffordabletoaverageartist,Rentalunitsaffordabletoaverageteacher,Ownerunitsaffordabletoaverageteacher,Rentalunitsaffordabletoaveragetechworker,Ownerunitsaffordabletoaveragetechworker,Changeinpercentageofpopulationbelowpoverty2000-2012,Changeinmedianrent2000-2012,Changeinmedianhomevalue2000-2012,Percentageofhomeswithin1/4-mioftransitstop,Averagemonthlytransportationcost,Percentageofhousingandtransportationcoststhatistransportation-related
2015220783,3,BURGLARY OF RESIDENCE,Burglary,22-Jan-15,701 WOODWARD ST,N,27-Jan-15,D,78704,23.08,3111727,10055166,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
2015220864,9,BURGLARY NON RESIDENCE,Burglary,22-Jan-15,505 BARTON SPRINGS RD,N,10-Feb-15,D,78704,13.05,3112386,10066867,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20155004761,4,BURGLARY NON RESIDENCE,Burglary,22-Jan-15,8128 N LAMAR BLVD SB,N,4-Feb-15,E,78758,18.05,3123712,10100868,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
2015220332,1,BURGLARY NON RESIDENCE,Burglary,22-Jan-15,6405 MINNOCH LN,N,11-Feb-15,C,78754,18.559999999999999,3152261,10100527,78754,11%,$53274,36%,32%,8%,9%,7%,70%,4%,9%,5%,$969,$167600,0.2%,132%,1%,1%,22%,4%,74%,59%,100%,100%,286%,33%,33%,19%,$708,41%
2015221006,4,BURGLARY OF RESIDENCE,Burglary,22-Jan-15,8885 RESEARCH BLVD SVRD NB,N,31-Mar-15,E,78758,18.2,3120748,10108093,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
2015221228,4,BURGLARY OF RESIDENCE,Burglary,22-Jan-15,1906 NORTHRIDGE DR,N,27-Jan-15,I,78723,21.06,3130259,10086674,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
2015220406,6,BURGLARY NON RESIDENCE,Burglary,22-Jan-15,11201 PECAN PARK BLVD,N,13-Jul-15,A,78613,203.18,3093548,10144920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015220548,1,BURGLARY NON RESIDENCE,Burglary,22-Jan-15,10707 N IH 35 SVRD NB,N,11-Feb-15,E,78753,18.329999999999998,3133582,10108889,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
2015220630,1,BURGLARY OF RESIDENCE,Burglary,22-Jan-15,3400 LYNRIDGE DR,N,30-Jun-15,I,78723,21.13,3138589,10089175,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
2015220384,1,BURGLARY OF RESIDENCE,Burglary,22-Jan-15,6403 HICKMAN AVE,N,27-Jan-15,I,78723,21.12,3130827,10088918,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
2015220788,1,BURGLARY OF RESIDENCE,Burglary,22-Jan-15,1054 SPRINGDALE RD,N,18-Mar-15,C,78721,21.11,3129984,10072501,78721,32%,$32131,36%,52%,17%,16%,14%,61%,26%,47%,10%,$870,$121000,2%,35%,12%,25%,39%,22%,84%,57%,100%,95%,36%,62%,113%,87%,$668,40%
2015220382,5,AUTO THEFT,Auto Theft,22-Jan-15,2624 LYNNBROOK DR,N,29-Jan-15,F,78748,17.48,3084897,10033944,78748,9%,$65889,10%,35%,9%,6%,8%,29%,4%,7%,3%,$1095,$185500,0.6%,74%,0%,4%,12%,0%,63%,22%,100%,92%,260%,29%,58%,40%,$747,44%
2015220914,8,AUTO THEFT,Auto Theft,22-Jan-15,5701 S MOPAC EXPY SVRD NB,N,16-Feb-15,D,78749,17.5,3087387,10055396,78749,6%,$80956,13%,20%,7%,4%,7%,5%,1%,1%,0%,$1150,$233900,0.3%,32%,0%,1%,6%,0%,57%,3%,97%,70%,171%,25%,61%,37%,$708,40%
2015221198,5,AUTO THEFT,Auto Theft,22-Jan-15,3401 S LAMAR BLVD,O,12-Mar-15,D,78704,20.04,3101018,10060555,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
2015221387,6,AUTO THEFT,Auto Theft,22-Jan-15,11200 LAKELINE MALL DR,N,2-Feb-15,A,78613,203.18,3092524,10143916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015221326,9,AUTO THEFT,Auto Theft,22-Jan-15,1200 BARBARA JORDAN BLVD,C,2-Mar-15,B,78723,3.06,3124571,10085297,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
2015221075,7,DEADLY CONDUCT,Agg Assault,22-Jan-15,12719 BURNET RD,N,29-Jan-15,A,78727,18.48,3125951,10128143,78727,11%,$65687,25%,20%,7%,6%,5%,32%,2%,7%,2%,$1050,$198500,0.4%,39%,0%,1%,11%,1%,67%,29%,99%,90%,181%,13%,61%,24%,$708,41%
2015220704,1,AGG ASSAULT,Agg Assault,22-Jan-15,8401 RIVERSTONE DR,N,2-Jun-15,C,78724,22.02,3150077,10080683,78724,38%,$35711,29%,63%,8%,8%,28%,85%,16%,38%,20%,$962,$105700,1.5%,48%,28%,15%,22%,42%,78%,84%,100%,96%,208%,37%,46%,21%,$786,40%
2015220651,3,AGG ASLT STRANGLE/SUFFOCATE,Agg Assault,22-Jan-15,2900 SUNRIDGE DR,C,22-Jan-15,H,78741,23.13,3119729,10053927,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
2015220165,8,THEFT FROM PERSON,Theft,22-Jan-15,8818 TRAVIS HILLS DR,N,29-Jan-15,D,78735,19.079999999999998,3067277,10066354,78735,6%,$74571,9%,20%,7%,4%,10%,8%,4%,5%,1%,$1122,$379900,0.1%,64%,2%,4%,7%,2%,62%,5%,97%,23%,96%,4%,85%,9%,$747,38%
20155002931,10,THEFT BY SHOPLIFTING,Theft,22-Jan-15,5505 BALCONES DR,N,23-Jan-15,B,78731,1.01,3109140,10095423,78731,9%,$78265,12%,9%,8%,4%,2%,13%,4%,0%,0%,$1016,$436800,0.5%,8%,0%,2%,24%,2%,67%,12%,97%,26%,26%,31%,68%,44%,$747,32%
2015220995,3,THEFT BY SHOPLIFTING,Theft,22-Jan-15,710 E BEN WHITE BLVD SVRD WB,C,27-Jan-15,D,78704,23.08,3110719,10052849,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20155003031,7,THEFT BY SHOPLIFTING,Theft,22-Jan-15,1901 W ANDERSON LN,N,23-Jan-15,I,78757,15.04,3118743,10102017,78757,16%,$55156,5%,25%,10%,6%,5%,21%,8%,4%,1%,$895,$253300,0.7%,10%,2%,6%,32%,8%,75%,21%,100%,56%,103%,24%,93%,79%,$590,36%
20155002945,7,THEFT BY SHOPLIFTING,Theft,22-Jan-15,13609 N IH 35 NB,C,15-Mar-15,E,78753,18.39,3135453,10127758,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20155002999,2,THEFT BY SHOPLIFTING,Theft,22-Jan-15,6405 S IH 35 SVRD NB,N,23-Jan-15,F,78744,24.19,3107209,10042780,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
2015220752,9,THEFT BY SHOPLIFTING,Theft,22-Jan-15,525 N LAMAR BLVD,C,25-Jan-15,G,78703,12,3110741,10071581,78703,10%,$92606,9%,9%,6%,4%,4%,3%,11%,0%,0%,$1183,$621900,0.4%,1%,0%,8%,25%,0%,51%,2%,92%,13%,7%,65%,104%,67%,$629,25%
20158000222,3,THEFT BY SHOPLIFTING,Theft,22-Jan-15,2508 E RIVERSIDE DR,N,29-Jan-15,H,78741,23.04,3120959,10059177,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
2015220553,3,THEFT BY SHOPLIFTING,Theft,22-Jan-15,710 E BEN WHITE BLVD SVRD WB,C,30-Jan-15,D,78704,23.08,3110719,10052849,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20155002989,5,THEFT BY SHOPLIFTING,Theft,22-Jan-15,2300 W BEN WHITE BLVD SVRD WB,N,23-Jan-15,D,78704,20.04,3098607,10057647,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20158000213,9,THEFT FROM BUILDING,Theft,22-Jan-15,3801 N LAMAR BLVD,N,2-Feb-15,B,78751,2.03,3114526,10084526,78751,26%,$38624,11%,14%,6%,9%,2%,11%,13%,1%,0%,$865,$292200,0.4%,7%,0%,9%,38%,2%,68%,10%,97%,42%,23%,38%,97%,98%,$550,40%
20155003003,9,BURGLARY OF VEHICLE,Theft,22-Jan-15,701 W 28TH ST,N,23-Jan-15,B,78705,6.03,3113522,10079906,78705,66%,$11917,21%,17%,4%,14%,2%,39%,8%,1%,0%,$1088,$292500,0.3%,2%,1%,6%,23%,10%,57%,38%,94%,79%,49%,70%,40%,100%,$511,30%
20155002946,3,BURGLARY OF VEHICLE,Theft,22-Jan-15,720 AIRPORT BLVD,N,16-Feb-15,C,78702,21.11,3130094,10065563,78702,33%,$34734,18%,56%,14%,11%,10%,21%,41%,39%,2%,$766,$175400,2.2%,15%,0%,39%,51%,2%,80%,15%,99%,67%,3%,73%,207%,96%,$590,39%
20155002928,2,THEFT FROM AUTO,Theft,22-Jan-15,4323 S IH 35 SVRD NB,N,27-Jan-15,F,78744,24.11,3111632,10050167,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
20155002963,2,BURGLARY OF VEHICLE,Theft,22-Jan-15,901 LITTLE TEXAS LN,N,5-Mar-15,F,78745,24.02,3106554,10045028,78745,16%,$49243,7%,40%,11%,7%,6%,33%,8%,7%,2%,$990,$166200,0.7%,21%,1%,6%,24%,3%,72%,29%,99%,96%,73%,30%,83%,76%,$668,35%
20158000223,10,BURGLARY OF VEHICLE,Theft,22-Jan-15,8100 N MOPAC EXPY SVRD SB,N,23-Jan-15,B,78759,17.07,3113242,10106377,78759,7%,$65672,18%,11%,8%,7%,2%,13%,3%,1%,0%,$962,$307800,0.2%,1%,2%,2%,18%,3%,75%,13%,99%,45%,60%,7%,60%,28%,$629,40%
20155002925,1,BURGLARY OF VEHICLE,Theft,22-Jan-15,4708 BLUEBERRY TRL,N,5-Mar-15,C,78723,21.07,3132085,10080757,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
20158000217,7,BURGLARY OF VEHICLE,Theft,22-Jan-15,11707 POLLYANNA AVE,N,23-Jan-15,E,78753,18.239999999999998,3134747,10113309,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20155002927,7,BURGLARY OF VEHICLE,Theft,22-Jan-15,11600 OAKWOOD DR,N,23-Jan-15,E,78753,18.239999999999998,3133827,10113002,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20155003018,5,BURGLARY OF VEHICLE,Theft,22-Jan-15,4534 WEST GATE BLVD,N,23-Jan-15,D,78745,17.5,3095819,10056737,78745,16%,$49243,7%,40%,11%,7%,6%,33%,8%,7%,2%,$990,$166200,0.7%,21%,1%,6%,24%,3%,72%,29%,99%,96%,73%,30%,83%,76%,$668,35%
20155002967,2,BURGLARY OF VEHICLE,Theft,22-Jan-15,5510 S IH 35 SB,N,9-Jun-15,F,78745,24.02,3108040,10045206,78745,16%,$49243,7%,40%,11%,7%,6%,33%,8%,7%,2%,$990,$166200,0.7%,21%,1%,6%,24%,3%,72%,29%,99%,96%,73%,30%,83%,76%,$668,35%
20155002940,7,BURGLARY OF VEHICLE,Theft,22-Jan-15,501 CANYON RIDGE DR,N,23-Jan-15,E,78753,18.39,3135416,10120252,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20158000224,9,BURGLARY OF VEHICLE,Theft,22-Jan-15,701 W 28TH ST,N,23-Jan-15,B,78705,6.03,3113522,10079906,78705,66%,$11917,21%,17%,4%,14%,2%,39%,8%,1%,0%,$1088,$292500,0.3%,2%,1%,6%,23%,10%,57%,38%,94%,79%,49%,70%,40%,100%,$511,30%
20158000225,5,BURGLARY OF VEHICLE,Theft,22-Jan-15,3200 S LAMAR BLVD,N,28-Jan-15,D,78704,19.010000000000002,3101117,10060955,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20155002983,4,BURGLARY OF VEHICLE,Theft,22-Jan-15,825 E 53RD HALF ST,,,I,78751,21.05,3123142,10087821,78751,26%,$38624,11%,14%,6%,9%,2%,11%,13%,1%,0%,$865,$292200,0.4%,7%,0%,9%,38%,2%,68%,10%,97%,42%,23%,38%,97%,98%,$550,40%
20155002985,5,BURGLARY OF VEHICLE,Theft,22-Jan-15,3810 VALLEY VIEW RD,N,23-Jan-15,D,78704,20.05,3101753,10058076,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
20155003036,1,BURGLARY OF VEHICLE,Theft,22-Jan-15,MANOR RD / COLETO ST,N,13-Feb-15,C,78722,4.02,3121653,10076823,78722,19%,$44917,18%,19%,11%,8%,3%,7%,11%,12%,1%,$930,$265100,0.9%,6%,0%,8%,31%,1%,65%,6%,97%,37%,8%,40%,127%,98%,$590,33%
20158000212,7,BURGLARY OF VEHICLE,Theft,22-Jan-15,3305 STARDUST DR,N,23-Jan-15,B,78757,15.01,3112704,10101945,78757,16%,$55156,5%,25%,10%,6%,5%,21%,8%,4%,1%,$895,$253300,0.7%,10%,2%,6%,32%,8%,75%,21%,100%,56%,103%,24%,93%,79%,$590,36%
20155002958,2,BURGLARY OF VEHICLE,Theft,22-Jan-15,5510 S IH 35 NB,N,23-Jan-15,F,78744,24.19,3108171,10045232,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
20155003022,7,THEFT FROM AUTO,Theft,22-Jan-15,5630 N LAMAR BLVD,N,23-Jan-15,I,78756,2.05,3118858,10091865,78756,9%,$59685,8%,9%,12%,4%,2%,20%,17%,6%,0%,$888,$342300,0.6%,8%,2%,13%,34%,3%,76%,19%,99%,37%,-20%,47%,99%,90%,$550,40%
20158000307,1,BURGLARY OF VEHICLE,Theft,22-Jan-15,811 E 11TH ST,N,2-Feb-15,G,78702,9.01,3117805,10071474,78702,33%,$34734,18%,56%,14%,11%,10%,21%,41%,39%,2%,$766,$175400,2.2%,15%,0%,39%,51%,2%,80%,15%,99%,67%,3%,73%,207%,96%,$590,39%
20158000211,4,BURGLARY OF VEHICLE,Theft,22-Jan-15,9908 DESSAU RD,N,23-Jan-15,E,78753,18.329999999999998,3135805,10103756,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
2015221046,3,THEFT OF LICENSE PLATE,Theft,22-Jan-15,3400 S CONGRESS AVE,N,26-Jan-15,D,78704,13.08,3109014,10056631,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
2015220557,1,THEFT,Theft,22-Jan-15,5412 E MARTIN LUTHER KING JR BLVD,N,16-Feb-15,C,78723,21.08,3136586,10078153,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
20155003011,2,THEFT,Theft,22-Jan-15,3600 PRESIDENTIAL BLVD,N,4-Feb-15,AP,78719,9800,3138768,10047351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20158000218,7,THEFT,Theft,22-Jan-15,9160 RESEARCH BLVD SVRD SB,N,11-Feb-15,B,78757,18.170000000000002,3116935,10109724,78757,16%,$55156,5%,25%,10%,6%,5%,21%,8%,4%,1%,$895,$253300,0.7%,10%,2%,6%,32%,8%,75%,21%,100%,56%,103%,24%,93%,79%,$590,36%
20155002954,1,THEFT,Theft,22-Jan-15,601 E 15TH ST,N,23-Jan-15,B,78701,7,3117100,10073351,78701,20%,$68152,16%,14%,10%,9%,0%,7%,7%,9%,0%,$1590,$338300,0.8%,134%,0%,7%,12%,1%,29%,7%,90%,30%,12%,115%,59%,97%,$433,23%
20155002918,7,THEFT,Theft,22-Jan-15,12803 LAMPLIGHT VILLAGE AVE,N,14-Apr-15,A,78727,18.48,3128518,10126591,78727,11%,$65687,25%,20%,7%,6%,5%,32%,2%,7%,2%,$1050,$198500,0.4%,39%,0%,1%,11%,1%,67%,29%,99%,90%,181%,13%,61%,24%,$708,41%
2015221437,10,THEFT OF VEHICLE/OTHER,Theft,22-Jan-15,2608 SCENIC DR,,,B,78703,16.04,3103550,10084808,78703,10%,$92606,9%,9%,6%,4%,4%,3%,11%,0%,0%,$1183,$621900,0.4%,1%,0%,8%,25%,0%,51%,2%,92%,13%,7%,65%,104%,67%,$629,25%
20155003005,2,THEFT,Theft,22-Jan-15,4011 MC KINNEY FALLS PKWY,N,1-May-15,H,78744,24.32,3130263,10044501,78744,26%,$41056,9%,77%,8%,9%,23%,93%,7%,24%,8%,$946,$108100,0.7%,35%,13%,6%,22%,33%,81%,87%,100%,100%,89%,26%,44%,63%,$708,40%
20155003006,7,THEFT,Theft,22-Jan-15,7925 ROCKWOOD LN,N,11-Feb-15,B,78757,18.170000000000002,3115660,10104511,78757,16%,$55156,5%,25%,10%,6%,5%,21%,8%,4%,1%,$895,$253300,0.7%,10%,2%,6%,32%,8%,75%,21%,100%,56%,103%,24%,93%,79%,$590,36%
20155002930,1,THEFT,Theft,22-Jan-15,5412 E MARTIN LUTHER KING JR BLVD,N,10-Feb-15,C,78723,21.08,3136586,10078153,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
20155002932,3,THEFT,Theft,22-Jan-15,1705 FRONTIER VALLEY DR,N,29-Jan-15,H,78741,23.12,3129781,10055371,78741,40%,$30183,16%,62%,9%,9%,10%,76%,15%,21%,3%,$835,$120200,0.6%,18%,28%,11%,40%,39%,86%,76%,100%,93%,45%,28%,58%,80%,$668,43%
2015220733,9,THEFT,Theft,22-Jan-15,1814 GUADALUPE ST,N,23-Jan-15,B,78701,7,3114477,10075615,78701,20%,$68152,16%,14%,10%,9%,0%,7%,7%,9%,0%,$1590,$338300,0.8%,134%,0%,7%,12%,1%,29%,7%,90%,30%,12%,115%,59%,97%,$433,23%
20155002981,9,THEFT OF BICYCLE,Theft,22-Jan-15,905 E 52ND ST,N,3-Feb-15,I,78751,3.04,3122963,10087019,78751,26%,$38624,11%,14%,6%,9%,2%,11%,13%,1%,0%,$865,$292200,0.4%,7%,0%,9%,38%,2%,68%,10%,97%,42%,23%,38%,97%,98%,$550,40%
20155002910,4,THEFT,Theft,22-Jan-15,1030 NORWOOD PARK BLVD,N,23-Jan-15,I,78753,18.13,3129997,10096983,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20155002905,3,THEFT,Theft,22-Jan-15,4315 S CONGRESS AVE,N,22-Jan-15,D,78745,24.03,3107556,10052712,78745,16%,$49243,7%,40%,11%,7%,6%,33%,8%,7%,2%,$990,$166200,0.7%,21%,1%,6%,24%,3%,72%,29%,99%,96%,73%,30%,83%,76%,$668,35%
2015220909,4,THEFT,Theft,22-Jan-15,5811 BERKMAN DR,N,25-Jan-15,I,78723,21.06,3129661,10087231,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
20155002991,2,THEFT,Theft,22-Jan-15,9300 S IH 35 SB,N,23-Jan-15,F,78745,24.22,3101080,10033049,78745,16%,$49243,7%,40%,11%,7%,6%,33%,8%,7%,2%,$990,$166200,0.7%,21%,1%,6%,24%,3%,72%,29%,99%,96%,73%,30%,83%,76%,$668,35%
20155002987,6,THEFT,Theft,22-Jan-15,11200 LAKELINE MALL DR,N,26-Jan-15,A,78613,203.18,3092524,10143916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20158000220,7,THEFT,Theft,22-Jan-15,13900 N IH 35 SVRD SB,N,5-Mar-15,E,78728,18.63,3135488,10129326,78728,14%,$47405,26%,28%,9%,6%,4%,46%,4%,6%,1%,$901,$168600,0%,24%,0%,2%,24%,1%,83%,35%,99%,100%,302%,16%,30%,28%,$668,40%
2015221375,4,THEFT,Theft,22-Jan-15,1030 NORWOOD PARK BLVD,C,23-Jan-15,I,78753,18.13,3129997,10096983,78753,26%,$39593,20%,60%,10%,9%,16%,78%,14%,17%,4%,$826,$134900,0.7%,19%,8%,11%,40%,24%,89%,75%,100%,98%,128%,26%,40%,59%,$708,44%
20155004036,4,THEFT,Theft,22-Jan-15,9316 N LAMAR BLVD,N,29-Jan-15,E,78758,18.190000000000001,3127649,10105517,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20158000221,9,THEFT OF BICYCLE,Theft,22-Jan-15,510 W 26TH ST,N,28-Jan-15,B,78705,6.03,3114192,10079093,78705,66%,$11917,21%,17%,4%,14%,2%,39%,8%,1%,0%,$1088,$292500,0.3%,2%,1%,6%,23%,10%,57%,38%,94%,79%,49%,70%,40%,100%,$511,30%
20158000214,9,THEFT OF BICYCLE,Theft,22-Jan-15,801 W 23RD ST,N,28-Jan-15,B,78705,6.04,3113131,10077701,78705,66%,$11917,21%,17%,4%,14%,2%,39%,8%,1%,0%,$1088,$292500,0.3%,2%,1%,6%,23%,10%,57%,38%,94%,79%,49%,70%,40%,100%,$511,30%
20158000219,9,THEFT,Theft,22-Jan-15,3703 ROBINSON AVE,N,30-Jan-15,C,78722,4.01,3121618,10080102,78722,19%,$44917,18%,19%,11%,8%,3%,7%,11%,12%,1%,$930,$265100,0.9%,6%,0%,8%,31%,1%,65%,6%,97%,37%,8%,40%,127%,98%,$590,33%
2015220760,5,THEFT,Theft,22-Jan-15,9300 S IH 35 SVRD SB,N,9-Feb-15,F,78748,24.21,3100423,10033116,78748,9%,$65889,10%,35%,9%,6%,8%,29%,4%,7%,3%,$1095,$185500,0.6%,74%,0%,4%,12%,0%,63%,22%,100%,92%,260%,29%,58%,40%,$747,44%
2015220635,4,THEFT,Theft,22-Jan-15,9414 N LAMAR BLVD,C,23-Jan-15,E,78758,18.190000000000001,3127650,10106327,78758,24%,$41792,22%,46%,9%,10%,10%,71%,11%,9%,2%,$898,$144200,0.8%,4%,13%,8%,32%,23%,83%,69%,99%,99%,128%,20%,49%,75%,$668,40%
20155003013,8,THEFT,Theft,22-Jan-15,7010 W SH 71,N,3-Feb-15,D,78735,19.079999999999998,3072537,10058068,78735,6%,$74571,9%,20%,7%,4%,10%,8%,4%,5%,1%,$1122,$379900,0.1%,64%,2%,4%,7%,2%,62%,5%,97%,23%,96%,4%,85%,9%,$747,38%
2015231333,4,ROBBERY BY ASSAULT,Robbery,23-Jan-15,1100 REINLI ST,C,11-Feb-15,I,78723,21.05,3126350,10088845,78723,29%,$41869,27%,46%,10%,10%,13%,33%,22%,20%,7%,$817,$176500,1.3%,13%,1%,18%,44%,4%,82%,28%,99%,83%,49%,28%,107%,84%,$668,43%
2015231439,3,AGG ROBBERY/DEADLY WEAPON,Robbery,23-Jan-15,3600 S CONGRESS AVE,C,30-Apr-15,D,78704,13.08,3108711,10056045,78704,21%,$50248,7%,30%,9%,7%,3%,13%,12%,13%,1%,$940,$338200,0.4%,9%,0%,11%,26%,2%,76%,13%,99%,33%,33%,40%,126%,76%,$629,33%
2015231382,2,AGG ROBBERY/DEADLY WEAPON,Robbery,23-Jan-15,8800 CULLEN LN,N,14-Apr-15,F,78748,24.21,3100083,10035596,78748,9%,$65889,10%,35%,9%,6%,8%,29%,4%,7%,3%,$1095,$185500,0.6%,74%,0%,4%,12%,0%,63%,22%,100%,92%,260%,29%,58%,40%,$747,44%
